No,Language,Class,Subject,Title,YoutubeLink,Description,DriveLink,next,,,,,
2334,Telugu,10,Maths,నిరూపక జ్యామితి (Co-ordinate Geometry) - భాగం ౨/౩ (Part 2/3),https://www.youtube.com/watch?v=P5PLtgtOkXg,Learn how to calculate the distance between two points A and B on the coordinate plane and the section formula for dividing a line into two parts.,http://bit.ly/2Bvd4I9,1,,,,,
2335,Telugu,10,Maths,నిరూపక జ్యామితి (Co-ordinate Geometry) - భాగం ౩/౩ (Part 3/3),https://www.youtube.com/watch?v=CnO0Az3Y18M,"Learn how to find the centroid and area of a given triangle, and the slope of a given line. Also learn how to determine collinearity of three points using different methods.",http://bit.ly/2EAgNH1,2,,,,,
2336,,,,,,,,,,,,,
2337,,,,,,,,,,,,,
2338,,,,,,,,,,,,,
2339,,,,,,,,,,,,,
2340,,,,,,,,,,,,,
2341,,,,,,,,,,,,,
2342,,,,,,,,,,,,,
2343,,,,,,,,,,,,,
2344,,,,,,,,,,,,,
2345,,,,,,,,,,,,,
2346,,,,,,,,,,,,,
2347,,,,,,,,,,,,,
2348,,,,,,,,,,,,,
2349,,,,,,,,,,,,,
2350,,,,,,,,,,,,,
2351,,,,,,,,,,,,,
2352,,,,,,,,,,,,,
2353,,,,,,,,,,,,,
2354,,,,,,,,,,,,,
2355,,,,,,,,,,,,,
2356,,,,,,,,,,,,,
2357,,,,,,,,,,,,,
2358,,,,,,,,,,,,,
2359,,,,,,,,,,,,,
2360,,,,,,,,,,,,,
2361,,,,,,,,,,,,,
2362,,,,,,,,,,,,,
2363,,,,,,,,,,,,,
2364,,,,,,,,,,,,,
2365,,,,,,,,,,,,,
2366,,,,,,,,,,,,,
2367,,,,,,,,,,,,,
2368,,,,,,,,,,,,,
2369,,,,,,,,,,,,,
2370,,,,,,,,,,,,,
2371,,,,,,,,,,,,,
2372,,,,,,,,,,,,,
2373,,,,,,,,,,,,,
2374,,,,,,,,,,,,,
2375,,,,,,,,,,,,,
2376,,,,,,,,,,,,,
2377,,,,,,,,,,,,,
2378,,,,,,,,,,,,,
2379,,,,,,,,,,,,,
2380,,,,,,,,,,,,,
2381,,,,,,,,,,,,,
2382,,,,,,,,,,,,,
2383,,,,,,,,,,,,,
2384,,,,,,,,,,,,,
2385,,,,,,,,,,,,,
2386,,,,,,,,,,,,,
2387,,,,,,,,,,,,,
2388,,,,,,,,,,,,,
2389,,,,,,,,,,,,,
2390,,,,,,,,,,,,,
2391,,,,,,,,,,,,,
2392,,,,,,,,,,,,,
2393,,,,,,,,,,,,,
2394,,,,,,,,,,,,,
2395,,,,,,,,,,,,,
2396,,,,,,,,,,,,,
2397,,,,,,,,,,,,,
2398,,,,,,,,,,,,,
2399,,,,,,,,,,,,,
2400,,,,,,,,,,,,,
2401,,,,,,,,,,,,,
2402,,,,,,,,,,,,,
2403,,,,,,,,,,,,,
2404,,,,,,,,,,,,,
2405,,,,,,,,,,,,,
2406,,,,,,,,,,,,,
2407,,,,,,,,,,,,,
2408,,,,,,,,,,,,,
2409,,,,,,,,,,,,,
2410,,,,,,,,,,,,,
2411,,,,,,,,,,,,,
2412,,,,,,,,,,,,,
2413,,,,,,,,,,,,,
2414,,,,,,,,,,,,,
2415,,,,,,,,,,,,,
2416,,,,,,,,,,,,,
2417,,,,,,,,,,,,,
2418,,,,,,,,,,,,,
2419,,,,,,,,,,,,,
2420,,,,,,,,,,,,,
2421,,,,,,,,,,,,,
2422,,,,,,,,,,,,,
2423,,,,,,,,,,,,,
2424,,,,,,,,,,,,,
2425,,,,,,,,,,,,,
2426,,,,,,,,,,,,,
2427,,,,,,,,,,,,,
2428,,,,,,,,,,,,,
2429,,,,,,,,,,,,,
2430,,,,,,,,,,,,,
2431,,,,,,,,,,,,,
2432,,,,,,,,,,,,,
2433,Telugu,9,Science,చలనం పార్ట్ ౧/౨(Motion Part 1/2),https://www.youtube.com/watch?v=V8jXvlbJxDs,"Learn about the basic concepts of speed, velocity, relative motion and also how to calculate the average velocity for a certain path.",http://bit.ly/2EypGko,0,,,,,
2434,Telugu,9,Science,చలనం పార్ట్ ౨/౨(Motion Part 2/2),https://www.youtube.com/watch?v=AxTHVBkFiTg,"Learn about direction of velocity and acceleration. Also get familiar with the three Newton's Laws of Motion, with explanation of the proof of each law.",http://bit.ly/2GlHY4R,2,,,,,
2435,,,,,,,,,,,,,
2436,,,,,,,,,,,,,
2437,,,,,,,,,,,,,
2438,,,,,,,,,,,,,
2439,,,,,,,,,,,,,
2440,,,,,,,,,,,,,
2441,,,,,,,,,,,,,
2442,,,,,,,,,,,,,
2443,,,,,,,,,,,,,
2444,,,,,,,,,,,,,
2445,,,,,,,,,,,,,
2446,,,,,,,,,,,,,
2447,,,,,,,,,,,,,
2448,,,,,,,,,,,,,
2449,,,,,,,,,,,,,
2450,,,,,,,,,,,,,
2451,,,,,,,,,,,,,
2452,,,,,,,,,,,,,
2453,,,,,,,,,,,,,
2454,,,,,,,,,,,,,
2455,,,,,,,,,,,,,
2456,,,,,,,,,,,,,
2457,,,,,,,,,,,,,
2458,,,,,,,,,,,,,
2459,,,,,,,,,,,,,
2460,,,,,,,,,,,,,
2461,,,,,,,,,,,,,
2462,,,,,,,,,,,,,
2463,,,,,,,,,,,,,
2464,,,,,,,,,,,,,
2465,,,,,,,,,,,,,
2466,,,,,,,,,,,,,
2467,,,,,,,,,,,,,
2468,,,,,,,,,,,,,
2469,,,,,,,,,,,,,
2470,,,,,,,,,,,,,
2471,,,,,,,,,,,,,
2472,,,,,,,,,,,,,
2473,,,,,,,,,,,,,
2474,,,,,,,,,,,,,
2475,,,,,,,,,,,,,
2476,,,,,,,,,,,,,
2477,,,,,,,,,,,,,
2478,,,,,,,,,,,,,
2479,,,,,,,,,,,,,
2480,,,,,,,,,,,,,
2481,,,,,,,,,,,,,
2482,,,,,,,,,,,,,
2483,,,,,,,,,,,,,
2484,,,,,,,,,,,,,
2485,,,,,,,,,,,,,
2486,,,,,,,,,,,,,
2487,,,,,,,,,,,,,
2488,,,,,,,,,,,,,
2489,,,,,,,,,,,,,
2490,,,,,,,,,,,,,
2491,,,,,,,,,,,,,
2492,,,,,,,,,,,,,
2493,,,,,,,,,,,,,
2494,,,,,,,,,,,,,
2495,,,,,,,,,,,,,
2496,,,,,,,,,,,,,
2497,,,,,,,,,,,,,
2498,,,,,,,,,,,,,
2499,,,,,,,,,,,,,
2500,,,,,,,,,,,,,
2501,,,,,,,,,,,,,
2502,,,,,,,,,,,,,
2503,,,,,,,,,,,,,
2504,,,,,,,,,,,,,
2505,,,,,,,,,,,,,
2506,,,,,,,,,,,,,
2507,,,,,,,,,,,,,
2508,,,,,,,,,,,,,
2509,,,,,,,,,,,,,
2510,,,,,,,,,,,,,
2511,,,,,,,,,,,,,
2512,,,,,,,,,,,,,
2513,,,,,,,,,,,,,
2514,,,,,,,,,,,,,
2515,,,,,,,,,,,,,
2516,,,,,,,,,,,,,
2517,,,,,,,,,,,,,
2518,,,,,,,,,,,,,
2519,,,,,,,,,,,,,
2520,,,,,,,,,,,,,
2521,,,,,,,,,,,,,
2522,,,,,,,,,,,,,
2523,,,,,,,,,,,,,
2524,,,,,,,,,,,,,
2525,,,,,,,,,,,,,
2526,,,,,,,,,,,,,
2527,,,,,,,,,,,,,
2528,,,,,,,,,,,,,
2529,,,,,,,,,,,,,
2530,,,,,,,,,,,,,
2531,,,,,,,,,,,,,
2532,,,,,,,,,,,,,
2533,Telugu,9,Maths,వృత్తాలు (Circles) - భాగం ౧/౨,https://www.youtube.com/watch?v=28z5kBGnSYM&feature=push-u-sub&attr_tag=gamPFxmZxBnHZvDi-6,"Learn about about circles and their various parts like radius, diameter, chord, arc, sector etc.",http://bit.ly/2GiZaYE,3,Part 1,,,,
2534,,,,,,,,,,,,,
2535,,,,,,,,,,,,,
2536,,,,,,,,,,,,,
2537,,,,,,,,,,,,,
2538,,,,,,,,,,,,,
2539,,,,,,,,,,,,,
2540,,,,,,,,,,,,,
2541,,,,,,,,,,,,,
2542,,,,,,,,,,,,,
2543,,,,,,,,,,,,,
2544,,,,,,,,,,,,,
2545,,,,,,,,,,,,,
2546,,,,,,,,,,,,,
2547,,,,,,,,,,,,,
2548,,,,,,,,,,,,,
2549,,,,,,,,,,,,,
2550,,,,,,,,,,,,,
2551,,,,,,,,,,,,,
2552,,,,,,,,,,,,,
2553,,,,,,,,,,,,,
2554,,,,,,,,,,,,,
2555,,,,,,,,,,,,,
2556,,,,,,,,,,,,,
2557,,,,,,,,,,,,,
2558,,,,,,,,,,,,,
2559,,,,,,,,,,,,,
2560,,,,,,,,,,,,,
2561,,,,,,,,,,,,,
2562,,,,,,,,,,,,,
2563,,,,,,,,,,,,,
2564,,,,,,,,,,,,,
2565,,,,,,,,,,,,,
2566,,,,,,,,,,,,,
2567,,,,,,,,,,,,,
2568,,,,,,,,,,,,,
2569,,,,,,,,,,,,,
2570,,,,,,,,,,,,,
2571,,,,,,,,,,,,,
2572,,,,,,,,,,,,,
2573,,,,,,,,,,,,,
2574,,,,,,,,,,,,,
2575,,,,,,,,,,,,,
2576,,,,,,,,,,,,,
2577,,,,,,,,,,,,,
2578,,,,,,,,,,,,,
2579,,,,,,,,,,,,,
2580,,,,,,,,,,,,,
2581,,,,,,,,,,,,,
2582,,,,,,,,,,,,,
2583,,,,,,,,,,,,,
2584,,,,,,,,,,,,,
2585,,,,,,,,,,,,,
2586,,,,,,,,,,,,,
2587,,,,,,,,,,,,,
2588,,,,,,,,,,,,,
2589,,,,,,,,,,,,,
2590,,,,,,,,,,,,,
2591,,,,,,,,,,,,,
2592,,,,,,,,,,,,,
2593,,,,,,,,,,,,,
2594,,,,,,,,,,,,,
2595,,,,,,,,,,,,,
2596,,,,,,,,,,,,,
2597,,,,,,,,,,,,,
2598,,,,,,,,,,,,,
2599,,,,,,,,,,,,,
2600,,,,,,,,,,,,,
2601,,,,,,,,,,,,,
2602,,,,,,,,,,,,,
2603,,,,,,,,,,,,,
2604,,,,,,,,,,,,,
2605,,,,,,,,,,,,,
2606,,,,,,,,,,,,,
2607,,,,,,,,,,,,,
2608,,,,,,,,,,,,,
2609,,,,,,,,,,,,,
2610,,,,,,,,,,,,,
2611,,,,,,,,,,,,,
2612,,,,,,,,,,,,,
2613,,,,,,,,,,,,,
2614,,,,,,,,,,,,,
2615,,,,,,,,,,,,,
2616,,,,,,,,,,,,,
2617,,,,,,,,,,,,,
2618,,,,,,,,,,,,,
2619,,,,,,,,,,,,,
2620,,,,,,,,,,,,,
2621,,,,,,,,,,,,,
2622,,,,,,,,,,,,,
2623,,,,,,,,,,,,,
2624,,,,,,,,,,,,,
2625,,,,,,,,,,,,,
2626,,,,,,,,,,,,,
2627,,,,,,,,,,,,,
2628,,,,,,,,,,,,,
2629,,,,,,,,,,,,,
2630,,,,,,,,,,,,,
2631,,,,,,,,,,,,,
2632,,,,,,,,,,,,,
2633,Telugu,10,Science,రసాయన బంధం పార్ట్ ౧(Chemical Bonding Part 1) - Class 10 - Telugu Science,https://www.youtube.com/watch?v=GcWV0dJYilQ&feature=push-u-sub&attr_tag=vbJCUo7PdtV_29Iv-6,"In this video, you will learn about Chemical Bond formation, Lewis Dot Structure, the Octet rule, as well as what is a chemical bond and its types.",https://bit.ly/2GJc860,0,,,,,
2634,Telugu,10,Science,రసాయన బంధం పార్ట్ ౨(Chemical Bonding Part 2) - Class 10 - Telugu Science,https://www.youtube.com/watch?v=mTETO94JgEw,In this video you will learn about Ionic Bonds and the Formation of Ionic bonds.,http://bit.ly/2y9GhG8,2,,,,,
2635,,,,,,,,,,,,,
2636,,,,,,,,,,,,,
2637,,,,,,,,,,,,,
2638,,,,,,,,,,,,,
2639,,,,,,,,,,,,,
2640,,,,,,,,,,,,,
2641,,,,,,,,,,,,,
2642,,,,,,,,,,,,,
2643,,,,,,,,,,,,,
2644,,,,,,,,,,,,,
2645,,,,,,,,,,,,,
2646,,,,,,,,,,,,,
2647,,,,,,,,,,,,,
2648,,,,,,,,,,,,,
2649,,,,,,,,,,,,,
2650,,,,,,,,,,,,,
2651,,,,,,,,,,,,,
2652,,,,,,,,,,,,,
2653,,,,,,,,,,,,,
2654,,,,,,,,,,,,,
2655,,,,,,,,,,,,,
2656,,,,,,,,,,,,,
2657,,,,,,,,,,,,,
2658,,,,,,,,,,,,,
2659,,,,,,,,,,,,,
2660,,,,,,,,,,,,,
2661,,,,,,,,,,,,,
2662,,,,,,,,,,,,,
2663,,,,,,,,,,,,,
2664,,,,,,,,,,,,,
2665,,,,,,,,,,,,,
2666,,,,,,,,,,,,,
2667,,,,,,,,,,,,,
2668,,,,,,,,,,,,,
2669,,,,,,,,,,,,,
2670,,,,,,,,,,,,,
2671,,,,,,,,,,,,,
2672,,,,,,,,,,,,,
2673,,,,,,,,,,,,,
2674,,,,,,,,,,,,,
2675,,,,,,,,,,,,,
2676,,,,,,,,,,,,,
2677,,,,,,,,,,,,,
2678,,,,,,,,,,,,,
2679,,,,,,,,,,,,,
2680,,,,,,,,,,,,,
2681,,,,,,,,,,,,,
2682,,,,,,,,,,,,,
2683,,,,,,,,,,,,,
2684,,,,,,,,,,,,,
2685,,,,,,,,,,,,,
2686,,,,,,,,,,,,,
2687,,,,,,,,,,,,,
2688,,,,,,,,,,,,,
2689,,,,,,,,,,,,,
2690,,,,,,,,,,,,,
2691,,,,,,,,,,,,,
2692,,,,,,,,,,,,,
2693,,,,,,,,,,,,,
2694,,,,,,,,,,,,,
2695,,,,,,,,,,,,,
2696,,,,,,,,,,,,,
2697,,,,,,,,,,,,,
2698,,,,,,,,,,,,,
2699,,,,,,,,,,,,,
2700,,,,,,,,,,,,,
2701,,,,,,,,,,,,,
2702,,,,,,,,,,,,,
2703,,,,,,,,,,,,,
2704,,,,,,,,,,,,,
2705,,,,,,,,,,,,,
2706,,,,,,,,,,,,,
2707,,,,,,,,,,,,,
2708,,,,,,,,,,,,,
2709,,,,,,,,,,,,,
2710,,,,,,,,,,,,,
2711,,,,,,,,,,,,,
2712,,,,,,,,,,,,,
2713,,,,,,,,,,,,,
2714,,,,,,,,,,,,,
2715,,,,,,,,,,,,,
2716,,,,,,,,,,,,,
2717,,,,,,,,,,,,,
2718,,,,,,,,,,,,,
2719,,,,,,,,,,,,,
2720,,,,,,,,,,,,,
2721,,,,,,,,,,,,,
2722,,,,,,,,,,,,,
2723,,,,,,,,,,,,,
2724,,,,,,,,,,,,,
2725,,,,,,,,,,,,,
2726,,,,,,,,,,,,,
2727,,,,,,,,,,,,,
2728,,,,,,,,,,,,,
2729,,,,,,,,,,,,,
2730,,,,,,,,,,,,,
2731,,,,,,,,,,,,,
2732,,,,,,,,,,,,,
2733,Telugu,7,Maths,బీజీయ సమాసాలు(Algebraic Expressions) - Class 7 - Telugu Maths,https://www.youtube.com/watch?v=qfqC6URWfgo&list=PLFBHsqw1knQdBQbUXnLlzzePoFhSa2iCF&index=1,This is the video on algebraic expressions for class 7. This is based on the syllabus of Andhra Pradesh Board.,http://bit.ly/2nxUpkC,3,,,,,
2734,Telugu,7,Maths,చతుర్భుజాలు(Quadrilaterals) - Class 7 - Telugu Maths,https://www.youtube.com/watch?v=aH4OaDjfuC8,"This video explains the concept of a quadrilateral and covers the details of various common quadrilaterals like parallelograms, rhombus, kite etc. The video is based on Andhra Pradesh State Board syllabus.",http://bit.ly/2mll7N2,3,,,,,
2735,Telugu,7,Maths,కోణాలు మరియు వాటిలక్షణాలు (Angles and their Characteristics) - Class 7 - Telugu Maths,https://www.youtube.com/watch?v=kfcAOVdqt20&index=3&list=PLFBHsqw1knQdBQbUXnLlzzePoFhSa2iCF,"The video begins with the conversion of angles from degrees to radians and vice versa. The concepts of complementary and supplementary angles are then explained. Vertically opposite angles are then explained. The concepts of a transverse of two parallel lines and corresponding , alternating and interior angles are explained. The video ends with some illustrative examples and the process of measurements of angles using a protractor.",http://bit.ly/2n2Mpvo,3,,,,,
2736,Telugu,7,Maths,సామాన్య సమీకరణాలు(Simple Equations) - Class 7 - Telugu Maths,https://www.youtube.com/watch?v=OLEd6XucDyY&index=4&list=PLFBHsqw1knQdBQbUXnLlzzePoFhSa2iCF,This is an interactive video based on the chapter 3 of Class 7 of the Andhra Pradesh board syllabus.,http://bit.ly/2mle1aT,3,,,,,
2737,Telugu,7,Maths,దత్తాంశ నిర్వహణ (Data Handling) - Class 7 - Telugu Maths,https://www.youtube.com/watch?v=Uwxa6Odl8Zo&index=5&list=PLFBHsqw1knQdBQbUXnLlzzePoFhSa2iCF,"The video begins with an introduction of the chapter. This is followed by a discussion on mean, mode and median. After that, bar graphs and pie charts are discussed. Illustrative examples are included for better understanding.",http://bit.ly/2mDzuxa,3,,,,,
2738,Telugu,7,Maths,ఘాతాంకాలు(Exponents) - Class 7 - Telugu Maths,https://www.youtube.com/watch?v=acWR5gQHgQw&index=6&list=PLFBHsqw1knQdBQbUXnLlzzePoFhSa2iCF,"This video begins with a motivation for the need of exponents. After that, important terminologies related to exponents are explained. Writing a number in the exponential form is then taught. Prime factorization as a method to do the same is discussed. The various laws of exponents are then discussed with examples. The video ends with a summary of the various concepts taught.",http://bit.ly/2lUFowZ,3,,,,,
2739,Telugu,7,Maths,వైశాల్యం - చుట్టుకొలత(Area and Perimeter) - Class 7 - Telugu Maths,https://www.youtube.com/watch?v=SC4SUbLQQB0&list=PLFBHsqw1knQdBQbUXnLlzzePoFhSa2iCF&index=7,"This video begins with the area of a parallelogram. The correlation between parallelogram area and rectangle area is explained. Later, the areas of triangle and rhombus are discussed. After that, area and circumference of a circle are discussed. Illustrative problems are solved for better understanding. The video ends with a summary of all the formulae.",http://bit.ly/2ml3DR4,3,,,,,
2740,Telugu,7,Maths,త్రిభుజాలసర్వసమానత్వం(Congruence of Triangles) - Class 7 - Telugu Maths,https://www.youtube.com/watch?v=J4JGv7RUm-s&list=PLFBHsqw1knQdBQbUXnLlzzePoFhSa2iCF&index=8,"The video begins with a motivation for the topic and explains the difference between congruence and similarity. Later, congruence of line segments is explained. This is followed by congruence of triangles and the various tests for congruence, like SSS test, etc. are explained with examples.",http://bit.ly/2mldzJI,3,,,,,
2741,Telugu,7,Maths,పూర్ణ సంఖ్యలు (Integers) - Class 7 - Telugu Maths,https://www.youtube.com/watch?v=d0eY9YzdIHs&index=9&list=PLFBHsqw1knQdBQbUXnLlzzePoFhSa2iCF,"This video introduces integers and the basic operations of addition, subtraction, division and multiplication that are performed on integers.",http://bit.ly/2nniqLW,3,,,,,
2742,Telugu,7,Maths,త్రిభుజము ధర్మాలు(Properties of Triangles) - Class 7 - Telugu Maths,https://www.youtube.com/watch?v=Gp4ZWP-2TPc&list=PLFBHsqw1knQdBQbUXnLlzzePoFhSa2iCF&index=10,"This video begins with an introduction to the types of triangles. The relation between the sides of the triangles is later explained. The centroid is defined and explained. Later on, two important theorems, one concerning the sum of angles of a triangle, and the other concerning the external angle property were discussed. An example problem is solved at the end.",http://bit.ly/2nhkpF1,3,,,,,
2743,Telugu,7,Maths,త్రిమితీయ మరియుద్విమితీయ ఆకారాలుఅవగాహన(Understanding 2D and 3D Shapes) - Class 7 - Telugu Maths,https://www.youtube.com/watch?v=9uFaIeSWJ9A&index=11&list=PLFBHsqw1knQdBQbUXnLlzzePoFhSa2iCF,"This video begins with an introduction to the various 2D and 3D shapes encountered daily. Later 3D nets, and also the cross sections of different solids are discussedd. An example of counting the number of cubes in a complex arrangement is discussed at the end.",http://bit.ly/2n2FiTA,3,,,,,
2744,Telugu,7,Maths,సౌష్ఠవం (Symmetry) - Class 7 - Telugu Maths,https://www.youtube.com/watch?v=ANBiI5VTDDc&index=12&list=PLFBHsqw1knQdBQbUXnLlzzePoFhSa2iCF,"In this video, the concept of symmetry is explained. Line and rotational symmetry are subsequently explained. Illustrative examples are given for better understanding.",http://bit.ly/2ml0lfX,3,,,,,
2745,Telugu,7,Maths,నిష్పత్తి మరియు దానిఅనువర్తనాల (Ratio and it's applications) - Class 7 - Telugu Maths,https://www.youtube.com/watch?v=Vsh47UgA3Uk&list=PLFBHsqw1knQdBQbUXnLlzzePoFhSa2iCF&index=13,The concepts and notations related to ratios are covered in this chapter. The unitary method and direct proportionality are explained using real life examples.,http://bit.ly/2mDAq4E,3,,,,,
2746,Telugu,7,Maths,భిన్నాలు మరియుఆకారణీయ సంఖ్యల ౧/౨(Fractions and Rational Numbers 1/2) - Class 7 - Telugu Maths,https://www.youtube.com/watch?v=rgO4sAdpIyE&list=PLFBHsqw1knQdBQbUXnLlzzePoFhSa2iCF&index=14,"This video explains the different concepts related to fractions like proper, improper, mixed fractions etc. Also, operations on fractions like multiplication, division etc. are explained.",http://bit.ly/2lUInFu,0,,,,,
2747,Telugu,7,Maths,భిన్నాలు మరియుఆకారణీయ సంఖ్యల ౨/౨(Fractions and Rational Numbers 2/2) - Class 7 - Telugu Maths,https://www.youtube.com/watch?v=LEG048xEpbQ&index=15&list=PLFBHsqw1knQdBQbUXnLlzzePoFhSa2iCF,"In this second part, learn about the addition of fractions having different denominators, reciprocal of fractions, rational numbers and the representation of rational numbers on the number line.",http://bit.ly/2nnc13B,2,,,,,
2748,Telugu,7,Maths,త్రిభుజాల నిర్మాణం(Construction of Triangles) - Class 7 - Telugu Maths,https://www.youtube.com/watch?v=JphEvuYbXPs&list=PLFBHsqw1knQdBQbUXnLlzzePoFhSa2iCF&index=16,"In this video, the construction of triangles with various sets of initial information is given, like 3 sides, two sides and included angle, right angled triangle with a side and hypotenuse and a triangle with a side and two angles. Illustrative examples are given for better understanding.",http://bit.ly/2mloELB,3,,,,,
2749,,,,,,,,,,,,,
2750,,,,,,,,,,,,,
2751,,,,,,,,,,,,,
2752,,,,,,,,,,,,,
2753,,,,,,,,,,,,,
2754,,,,,,,,,,,,,
2755,,,,,,,,,,,,,
2756,,,,,,,,,,,,,
2757,,,,,,,,,,,,,
2758,,,,,,,,,,,,,
2759,,,,,,,,,,,,,
2760,,,,,,,,,,,,,
2761,,,,,,,,,,,,,
2762,,,,,,,,,,,,,
2763,,,,,,,,,,,,,
2764,,,,,,,,,,,,,
2765,,,,,,,,,,,,,
2766,,,,,,,,,,,,,
2767,,,,,,,,,,,,,
2768,,,,,,,,,,,,,
2769,,,,,,,,,,,,,
2770,,,,,,,,,,,,,
2771,,,,,,,,,,,,,
2772,,,,,,,,,,,,,
2773,,,,,,,,,,,,,
2774,,,,,,,,,,,,,
2775,,,,,,,,,,,,,
2776,,,,,,,,,,,,,
2777,,,,,,,,,,,,,
2778,,,,,,,,,,,,,
2779,,,,,,,,,,,,,
2780,,,,,,,,,,,,,
2781,,,,,,,,,,,,,
2782,,,,,,,,,,,,,
2783,,,,,,,,,,,,,
2784,,,,,,,,,,,,,
2785,,,,,,,,,,,,,
2786,,,,,,,,,,,,,
2787,,,,,,,,,,,,,
2788,,,,,,,,,,,,,
2789,,,,,,,,,,,,,
2790,,,,,,,,,,,,,
2791,,,,,,,,,,,,,
2792,,,,,,,,,,,,,
2793,,,,,,,,,,,,,
2794,,,,,,,,,,,,,
2795,,,,,,,,,,,,,
2796,,,,,,,,,,,,,
2797,,,,,,,,,,,,,
2798,,,,,,,,,,,,,
2799,,,,,,,,,,,,,
2800,,,,,,,,,,,,,
2801,,,,,,,,,,,,,
2802,,,,,,,,,,,,,
2803,,,,,,,,,,,,,
2804,,,,,,,,,,,,,
2805,,,,,,,,,,,,,
2806,,,,,,,,,,,,,
2807,,,,,,,,,,,,,
2808,,,,,,,,,,,,,
2809,,,,,,,,,,,,,
2810,,,,,,,,,,,,,
2811,,,,,,,,,,,,,
2812,,,,,,,,,,,,,
2813,,,,,,,,,,,,,
2814,,,,,,,,,,,,,
2815,,,,,,,,,,,,,
2816,,,,,,,,,,,,,
2817,,,,,,,,,,,,,
2818,,,,,,,,,,,,,
2819,,,,,,,,,,,,,
2820,,,,,,,,,,,,,
2821,,,,,,,,,,,,,
2822,,,,,,,,,,,,,
2823,,,,,,,,,,,,,
2824,,,,,,,,,,,,,
2825,,,,,,,,,,,,,
2826,,,,,,,,,,,,,
2827,,,,,,,,,,,,,
2828,,,,,,,,,,,,,
2829,,,,,,,,,,,,,
2830,,,,,,,,,,,,,
2831,,,,,,,,,,,,,
2832,,,,,,,,,,,,,
2833,,,,,,,,,,,,,
2834,,,,,,,,,,,,,
2835,,,,,,,,,,,,,
2836,,,,,,,,,,,,,
2837,,,,,,,,,,,,,
2838,,,,,,,,,,,,,
2839,,,,,,,,,,,,,
2840,,,,,,,,,,,,,
2841,,,,,,,,,,,,,
2842,,,,,,,,,,,,,
2843,,,,,,,,,,,,,
2844,,,,,,,,,,,,,
2845,,,,,,,,,,,,,
2846,,,,,,,,,,,,,
2847,,,,,,,,,,,,,
2848,,,,,,,,,,,,,
2849,,,,,,,,,,,,,
2850,,,,,,,,,,,,,
2851,,,,,,,,,,,,,
2852,,,,,,,,,,,,,
2853,,,,,,,,,,,,,
2854,,,,,,,,,,,,,
2855,,,,,,,,,,,,,
2856,,,,,,,,,,,,,
2857,,,,,,,,,,,,,
2858,,,,,,,,,,,,,
2859,,,,,,,,,,,,,
2860,,,,,,,,,,,,,
2861,,,,,,,,,,,,,
2862,,,,,,,,,,,,,
2863,,,,,,,,,,,,,
2864,,,,,,,,,,,,,
2865,,,,,,,,,,,,,
2866,,,,,,,,,,,,,
2867,,,,,,,,,,,,,
2868,,,,,,,,,,,,,
2869,,,,,,,,,,,,,
2870,,,,,,,,,,,,,
2871,,,,,,,,,,,,,
2872,,,,,,,,,,,,,
2873,,,,,,,,,,,,,
2874,,,,,,,,,,,,,
2875,,,,,,,,,,,,,
2876,,,,,,,,,,,,,
2877,,,,,,,,,,,,,
2878,,,,,,,,,,,,,
2879,,,,,,,,,,,,,
2880,,,,,,,,,,,,,
2881,,,,,,,,,,,,,
2882,,,,,,,,,,,,,
2883,,,,,,,,,,,,,
2884,,,,,,,,,,,,,
2885,,,,,,,,,,,,,
2886,,,,,,,,,,,,,
2887,,,,,,,,,,,,,
2888,,,,,,,,,,,,,
2889,,,,,,,,,,,,,
2890,,,,,,,,,,,,,
2891,,,,,,,,,,,,,
2892,,,,,,,,,,,,,
2893,,,,,,,,,,,,,
2894,,,,,,,,,,,,,
2895,,,,,,,,,,,,,
2896,,,,,,,,,,,,,
2897,,,,,,,,,,,,,
2898,,,,,,,,,,,,,
2899,,,,,,,,,,,,,
2900,,,,,,,,,,,,,
2901,,,,,,,,,,,,,
2902,,,,,,,,,,,,,
2903,,,,,,,,,,,,,
2904,,,,,,,,,,,,,
2905,,,,,,,,,,,,,
2906,,,,,,,,,,,,,
2907,,,,,,,,,,,,,
2908,,,,,,,,,,,,,
2909,,,,,,,,,,,,,
2910,,,,,,,,,,,,,
2911,,,,,,,,,,,,,
2912,,,,,,,,,,,,,
2913,,,,,,,,,,,,,
2914,,,,,,,,,,,,,
2915,,,,,,,,,,,,,
2916,,,,,,,,,,,,,
2917,,,,,,,,,,,,,
2918,,,,,,,,,,,,,
2919,,,,,,,,,,,,,
2920,,,,,,,,,,,,,
2921,,,,,,,,,,,,,
2922,,,,,,,,,,,,,
2923,,,,,,,,,,,,,
2924,,,,,,,,,,,,,
2925,,,,,,,,,,,,,
2926,,,,,,,,,,,,,
2927,,,,,,,,,,,,,
2928,,,,,,,,,,,,,
2929,,,,,,,,,,,,,
2930,,,,,,,,,,,,,
2931,,,,,,,,,,,,,
2932,,,,,,,,,,,,,
2933,,,,,,,,,,,,,
2934,,,,,,,,,,,,,
2935,,,,,,,,,,,,,
2936,,,,,,,,,,,,,
2937,,,,,,,,,,,,,
2938,,,,,,,,,,,,,
2939,,,,,,,,,,,,,
2940,,,,,,,,,,,,,
2941,,,,,,,,,,,,,
2942,,,,,,,,,,,,,
2943,,,,,,,,,,,,,
2944,,,,,,,,,,,,,
